CLUE,ANS,POS
Storyline or piece of land ,plot,1
Stadium,arena,1
Indicator on score of musical rhythm ,time signature,7
Odd - nuts,eccentric,4
Travelled on foot ,walked,1
"'Sadness, grief (6)' ",sorrow,3
(Room for) gathering of distinguished people ,salon,11
Stuck and immobilized ,jammed,3
Flaming ,blazing,1
"Sir John --, Victorian illustrator (Alice) ",tenniel,7
Latent ability,potential,1
Small hand tool used for gripping ,tweezers,6
Sample of how people voted ,exit poll,9
"Informally, an eccentric or very strange person ",weirdo,3
Band of colours in the rainbow ,spectrum,6
Having put down roots,settled,7
Having no function ,useless,1
Son or daughter ,child,1
Temple of all the gods ,pantheon,1
Secured - buckled ,fastened,1
Fourth part ,quarter,1
Knave ,rogue,4
New Zealand bird ,kiwi,1
(Make) a rattling noise ,clatter,2
Enlist ,sign up,2
Pushing up the daisies ,dead,1
Acrimony ,spleen,14
Church bench ,pew,1
Strong cord ,rope,1
