CLUE,ANS,POS
Russian revolutionary ,trotsky,2
Typical example or pattern ,paradigm,6
Demolished ,razed,4
Domestic bird shelter ,dovecote,6
Small tower above a building ,turret,1
Jason's sorceress ,medea,11
Disgusting,repulsive,2
"Mock, sneer at ",deride,1
Courageous woman ,heroine,3
Deadlock ,impasse,2
Fail to honour an obligation,renege,3
"Dry, parched ",arid,1
Deduce ,infer,1
"Ankle, e.g. ",joint,1
Boots and shoes ,footwear,1
Brought up ,raised,2
Judgment,verdict,1
Passed on,relayed,17
