CLUE,ANS,POS
Fruit ,quince,17
Discussion group ,panel,5
Admonish ,warn,11
Building ,edifice,5
Conclusion ,ending,5
Jubilant ,ecstatic,2
Answered back ,replied,2
Violent storm ,tempest,6
Wee ,tiny,3
Putting a question ,asking,13
An habitual drunkard ,sot,1
Long thin fragment,splinter,14
Peacefulness ,tranquility,2
Cask stopper ,bung,1
Long periods of time - noes have it ,eons,1
Capital of Bulgaria ,sofia,1
Flashlight ,torch,4
Saviour ,rescuer,1
Sets up or builds. ,erects,3
Relatives by marriage ,in-laws,1
Nebraska city,omaha,2
Feel sorry for ,pity,2
Container for serving food,dish,3
