CLUE,ANS,POS,FOUND IN
Famous person (sl.) ,celeb,3,Celebrity
Melt ,dissolve,5,Dissolved into a liquid
Operatic ego ,diva,7,Narcissistic diva
Acquiring skill or knowledge ,learning,1,Learning process
Calif. university; Irish philosopher ,berkeley,1,"Berkeley College: While not directly related to an Irish philosopher, this is the name of a college at the University of California, Berkeley that shares the initial letter ""C."" However, it does not correspond to an Irish philosopher's name but rather connects with the given constraint as per instructions."
Composed of three parts ,ternary,4,Ternary form in music (ABA structure)
That man's ,his,15,Rarity within his community
Leave out or neglect ,omit,17,Omitted due to oversight
Pupil - erudite person ,scholar,1,Knowledgeable scholar
Sea duck with soft down ,eider,10,Eider duck
German name for Aix-la-Chapelle ,aachen,1,"While ""Aachen"" or ""Aix-la-Chapelle"" could refer to other places with historical or cultural significance related to Charlemagne (whose court was based there), ""Köln"" is the standard and accurate name for Aachen when addressing it in a German context."
Cairo landmarks ,pyramids,1,Pyramids of Giza
Venom ,poison,1,Poisonous bite
