CLUE,ANS,POS
Slaughterhouse ,abattoir,3
"Animate, encourage",inspire,1
Copy ,imitate,5
Item of footwear ,shoe,1
Concerning the self ,personal,7
Magnify,enlarge,1
Lifting machines and wading birds ,cranes,1
Chess piece and one of the clergy ,bishop,1
A mixture of rain and snow ,sleet,1
Big and roomy ,spacious,1
Formal address or discourse ,speech,13
Pig's noise,oink,1
"Fingers, toes and numbers ",digits,1
Strain ,tension,5
"Omar --, film actor ",sharif,1
Ethical ,moral,1
Look secretly ,peep,3
Fraudulent medical practice ,quackery,1
Deep red gem stone ,garnet,2
