CLUE,ANS,POS,FOUND IN
Giver ,donor,3,Charitable donor
Male bird ,cock,4,Peacock prince
Became motionless ,froze,3,Frozen in place
The present time ,today,6,Today's world
Type of window in roof,dormer,5,Dormer window
Route ,road,12,Well-mapped road
Two squared ,four,2,Four by four grid
"Ghostliness, scariness ",eeriness,14,Dreadful eeriness
Large boiling pot,cauldron,2,Voluminous cauldron
Sale of goods ,retail,8,Retail return
"Negligent, unconcerned",careless,13,Careless (in terms of negligence towards responsibilities or duties)
Heraldic beast ,unicorn,2,"Unicorn: A mythical animal symbolizing purity, grace, and healing; depicted as a horse with a single, spiraled horn protruding from its forehead."
Aqualung ,scuba,1,Scuba gear
Flightless birds,emus,9,Ratites: A group of flightless birds that includes ostriches and emus
