CLUE,ANS,POS
Seat of the high kings of Ireland ,tara,1
Magnetic force ,attraction,1
"Inclination, propensity ",tendency,1
Chief Norse god ,odin,1
Powerful portable radio and cassette player ,boombox,2
Hole in tooth ,cavity,1
High official in former Ottoman Empire ,vizier,1
Male sex hormone,testosterone,1
V as a numeral ,five,1
It used to be Persia ,iran,1
Relating to punishment ,penal,1
"A dramatic or picturesque scene, may be still ",tableau,7
Yellowish fossil resin ,amber,2
Having reading disorder ,dyslexic,1
Cereal used for making whiskey ,rye,1
Example or single occurrence of something ,instance,1
Very appropriate ,apposite,13
Unit of electric power,watt,1
