CLUE,ANS,POS,FOUND IN
Egg shaped,oval,8,Convex oval
Fleshy part of ear ,lobe,2,Earlobe
Child's play ,easy,2,Easy job
Set up ready for use,instal,3,Installed
Tub,bath,1,Bathtub
Perfect model ,ideal,1,Ideal example
Scaly toothless mammal - nip along (anag),pangolin,1,Pangolin 
Greenback ,dollar,1,"Dollar bill (the United States dollar is commonly depicted as green on the front side, often referred to colloquially as a ""greenback"")"
Group of soldiers ,troop,19,Troopship crew (naval infantry)
Test quality of ore ,assay,1,Assaying
Vast multitude ,horde,7,Hordes
Red-brown plant dye ,henna,2,Henna paste
1% of a century ,year,3,Tenth year
By way of - in Latin ,via,1,Viae
British spy novel ,tinker tailor soldier spy,2,"John le Carré's espionage novels, such as ""Tinker Tailor Soldier Spy"" or ""The Spy Who Came in from the Cold."""
Storklike bird ,ibis,14,Ibis-like appearance
Weight ,ton,5,Tonnage
Bowel evacuator ,enema,14,Enema solution
Living room seat ,sofa,1,Sofa cushion
"Tolkien's Treebeard, for one",ent,4,Ents (The Treebeard's race)
Extent - academic achievement ,degree,17,Degree attainment
