CLUE,ANS,POS,FOUND IN
Film ,movie,2,Movie theater experience
Forgive sins,absolve,4,Merciful absolver
Wryly satirical ,ironic,1,Ironically content
Formerly Nyasaland ,malawi,5,Malawi (formerly known as Nyasaland and now an independent country)
Sorcery -- conjuring ,magic,4,Magical illusion
Golf ball support ,tee,2,Tee box accessory
Take over plane by force in flight ,hijack,1,Hijacking
Discover ,learn,7,Learn about
Beforehand ,early,13,Early bird (metaphorically related)
Relating to milk ,lactic,13,"Galactic (play on ""galaxy"" for vastness, metaphorically linked to milk's nourishing quality)"
Aristocratic lady,countess,10,Dowager countess
Polite addition to a request ,please,4,"With all due respect, might you please consider my request?"
A feeling of righteous anger,outrage,5,Moral outrage
Large military force,army,1,Grand army
