CLUE,ANS,POS
"Succeed, flourish ",prosper,42
Baseball player - bowl,pitcher,1
Mirror or similar object ,reflector,8
Unclean or indecent ,dirty,2
Highways ,roads,1
Traveller not driving ,passenger,1
Taut or strained ,tense,3
Edible flatfish ,lemon sole,9
Selection of small dishes served in Greek or Turkish cuisine,meze,1
F Scott Fitzgerald wrote ''The Great .....'' ,gatsby,1
Military land force ,army,1
Water jet ,fountain,1
Horse-drawn vehicle ,carriage,1
Barren ,sterile,3
Capable of being heard ,audible,1
Long narrow range of hills ,ridge,1
Light resilient plastic made of polystyrene ,styrofoam,2
Acid - rancid,sour,1
Forearm bone ,ulna,8
"Large, indefinite number ",numerous,2
Animal's lair ,den,1
