CLUE,ANS,POS
Cheap fruit? ,peach,9
Woven or knitted cloth,fabric,1
Ancient Mexican ,aztec,1
Nebraska city ,omaha,2
Slangy adjective for harking back to the past ,retro,1
Steam bath ,sauna,1
Leaf of a conifer ,needle,1
Coxswain ,helmsman,2
"Tedium, ennui ",boredom,1
Strange ,odd,4
Go out of favour,fall from grace,3
Royal seat ,throne,1
Piece of writing ,essay,4
White ant ,termite,2
Having no beginning or end ,infinite,1
Let fall ,drop,1
Rare noble gas ,radon,6
George or George W. ,bush,1
Spout for discharging fluid ,nozzle,3
Wood ,timber,3
Plan,blueprint,3
Overdue,late,1
Domestic animal ,cat,2
Entice ,tempt,10
