CLUE,ANS,POS
Large wild American feline,puma,3
Storyline or piece of land ,plot,1
Arrogance ,hubris,9
Present in great quantity ,abundant,1
Representative samples ,examples,1
Formerly British Honduras ,belize,13
Sift ,sieve,12
Hatred ,enmity,9
Treeless plain ,steppe,2
The Planets composer ,holst,2
The Three Wise Men ,magi,1
A bicycle made for two ,tandem,1
Hide menacingly ,lurk,1
Flat piece of ceramic,tile,1
Art of designing and making clocks ,horology,1
Fill with creative purpose ,inspire,1
Refuse to endorse ,veto,1
Place for public Jewish worship ,synagogue,1
Part of shirt ,collar,2
Dug up ,disinterred,3
Brief published biography of recently deceased person,obituary,1
Entry into foreign country to conquer it ,invasion,1
Character,persona,20
Something that motivates ,incentive,3
Large wading bird ,ibis,16
Group of small boats ,flotilla,3
Book of the Bible ,ezra,15
Sikh headgear ,turban,1
Wind down ,relax,18
Complete set of genetic material of an organism ,genome,1
Gentle ,mild,1
