CLUE,ANS,POS,FOUND IN
Long pillow ,bolster,7,"Bolster pillow - An elongated pillow traditionally filled with buckwheat hulls, but also available in feather or synthetic materials for added length and comfort."
Follower of Haile Selassie ,rasta,1,Rastafarian
Hand over; plaster ,render,6,"Render - To provide or give something, often used interchangeably with 'hand over' in various contexts such as services, support, or legal judgments."
Period of history ,age,2,Middle Ages
Rich dessert cake ,gateau,13,Black forest gateau
Sir Arthur Conan -- ,doyle,1,"Literature - Sir Arthur Conan Doyle was an acclaimed British author, best known for his Sherlock Holmes detective stories."
Cut of meat from between rib and haunch ,loin,7,Sirloin Tip (or Chateaubriand)
Meddle or interfere with ,tamper,16,Tampering
Co-joined house ,semi,2,Semi-detached
Threefold ,triple,1,"Triple - Refers to three times as much or as many, often used interchangeably with ""threefold."""
Large African antelopes ,elands,4,"Gazelle - Specifically referencing species like Grant's gazelle or Thompson's gazelle, these animals are smaller compared to elands but still notable in size."
Great king of Prussia ,frederick,1,Frederick II (Frederick the Great)
Be there ,attend,2,Attendance
Verify -- rein in ,check,9,Validate - to check or test in order to ensure correctness or conformity
Give assent ,concur,17,Concur with
Poison ,toxin,14,Ciguatoxins (fish toxin causing ciguatera poisoning)
