CLUE,ANS,POS
State of NE USA ,connecticut,6
Quick photo ,snapshot,5
Of a horse ,equine,1
Female sheep ,ewe,1
One who is owed,creditor,2
Plucked instrument ,harp,2
Long thin flag ,streamer,8
Sound loud and harsh ,blare,1
Conspicuous wealth ,opulence,2
Circus controller ,ringmaster,1
Regular salary ,stipend,8
Announce ,proclaim,3
(Of door) slightly open ,ajar,1
Public sale to the highest bidders ,auction,1
Mythical female warriors of Scythia ,amazons,1
"Ridicule, mockery ",derision,4
Clamorous ,noisy,1
A long arduous march ,trek,4
Disagree heatedly ,argue,1
Light volcanic rock ,pumice,2
Unpleasant ,nasty,4
It's thrown in a field event ,javelin,1
Inhabitant of a city ,citizen,2
Agreement ,harmony,17
Small falcon,kestrel,2
Official procedure ,protocol,1
Underground passage ,tunnel,1
Plenteous ,ample,6
"Chain, shackle ",fetter,6
Roman emperor ,nero,5
Militant proponent,zealot,14
Mediterranean island ,cyprus,4
Large army guns ,artillery,2
"Hot and bothered, rattled",flustered,7
Memo ,note,2
Sameness ,monotony,9
Church residence ,vicarage,4
Portuguese Atlantic isles ,azores,1
