CLUE,ANS,POS
"'Standard, conventional (6)' ",normal,1
Point ,tip,9
Border,boundary,4
Bunch of flowers ,posy,2
Cooking fat ,lard,2
Stamp collector ,philatelist,1
By a very small margin ,barely,4
Traditional ,habitual,2
"Behind, nautically",astern,1
Flag bearing a device ,banner,6
"Lean, part of foot ",heel,8
Asian rainy season ,monsoon,1
"Alone, set apart ",isolated,1
Natural surroundings ,habitat,1
"Real, not abstract ",concrete,1
Very dry ,arid,4
A wearing away ,abrasion,5
Dread ,terror,14
