CLUE,ANS,POS
Ancient stringed instrument ,lyre,2
Cries of wild geese ,honks,1
Original New Zealanders ,maori,1
Workers' organisations ,unions,1
Drinker's paunch ,beer belly,1
Desert in China/Mongolia; cauliflower (Ind.) ,gobi,1
"Distinguished, prominent ",eminent,17
Working the land ,tilling,3
Celestial body of hot gases ,star,2
Reach ,attain,8
Soldier in a light cavalry regiment ,hussar,10
Begin again ,renew,2
Pursue,chase,2
Remain ,stay,1
"Guard, keeper ",warden,17
Life-supporting gas ,oxygen,1
Towed vehicle,caravan,2
Irrational fear ,phobia,1
Midnight? ,witching hour,5
Grain-stores ,silos,1
Imperial land measurement ,acre,1
