CLUE,ANS,POS
Miniature tree ,bonsai,3
State of central US ,nebraska,8
"Way, course ",route,4
Japanese island ,okinawa,4
"Dirty, grimy ",grubby,3
"Eg, native of Teheran ",iranian,1
"Covered ground qith mixtureof straw, leaves etc ",mulched,10
Chic ,stylish,2
Card game - pontoon - couple,bridge,1
Smithy ,forge,1
Proprietors ,owners,1
Female singing voice ,alto,2
Level or smooth ,even,2
Plant with small blue flowers ,forget-me-not,1
Grumble - complain,grouch,4
Lazy ,idle,2
Solo,unassisted,19
Vigour ,energy,1
Viral disease causing paralysis ,polio,1
Stifle ,smother,9
Sudden rush,surge,1
