CLUE,ANS,POS
"Archetype, master copy ",original,2
Top US horse race ,kentucky derby,1
Publicity announcement ,advertisement,17
Bony framework ,skeleton,1
Practical joke,prank,1
Footprint ,step,16
Any procedure regularly followed ,routine,1
Accustomed to home life ,domesticated,1
Large tall chimneys ,stacks,3
Investigation of component parts ,analysis,1
Men who pay excessive attention to their clothes ,dandies,1
Ooze slowly out ,seep,3
Windless ,calm,1
City at the confluence of the Blue and White Nile ,khartoum,2
Vote in again ,reelect,2
Scolded (archaic); assessed ,rated,1
Dispenser of vapour for the nose or lungs ,inhaler,1
Planet ,mars,1
Luxury railway carriage ,pullman,2
Pope's diadem ,tiara,1
Slippery fish ,eel,1
Southeast Asian country ,thailand,4
"Lifted the lid, say",opened,1
Roman silver coin -- is unread (anag),denarius,1
Complete a boxing match without being knocked out ,go the distance,2
Greek god of love ,eros,1
Northern Ireland city ,omagh,7
Toy bear ,teddy,1
Divided Cypriot city ,nicosia,1
Set of computer instructions ,program,2
Largest Canary island ,tenerife,1
Satan ,lucifer,1
