CLUE,ANS,POS
Assembly for discussion ,conference,7
Good humour ,gaiety,3
"Fake, sham ",pseudo,8
Salt water expanse,ocean,1
Puts forward for consideration ,suggests,2
Uncontrollable muscle contractions ,spasms,1
Home made of blocks of snow ,igloo,1
Curative mineral spring ,spa,1
Creator of ceramics ,potter,1
Merciful ,lenient,1
Detailed examination ,analysis,1
Precipitous ,steep,1
Hereditary molecule ,gene,4
Shout of approval,bravo,2
String quartet instrument,cello,3
Unconscious state ,coma,1
He's not involved - just observing ,onlooker,3
Falsehood ,untruth,4
Large indefinite number ,myriad,5
Accent ,emphasis,9
