CLUE,ANS,POS,FOUND IN
Friendly ,affable,1,"Affable: kind, warm-hearted, and easy to approach; friendly in demeanor."
"Best Actress Oscar winner 1981, for ""On Golden Pond""",katharine hepburn,2,Meryl - The fictional name used by Katharine Hepburn in her iconic performance as Ethel Thayer
Purse worn with kilt ,sporran,1,Sporran-carrier
Malice ,spite,19,Spiteful deeds
Bustle; occupation ,activity,5,Urban planner: An expert who designs and organizes cities by developing plans for the use of land and resources in areas experiencing constant activity and development.
Near the kidneys,adrenal,1,Adrenal glands (which are located near the kidneys)
Ugly and offensive sight ,eyesore,11,Eyesores
"Grassland; Georgia river, port ",savannah,1,Savannah-Chatham County Airport (Savannah Riverport's reference point)
English county ,northamptonshire,13,"Northamptonshire: Derived from ""Northan's farm,"" referring to land given by King Edward VI to Hugh de Lacy in the 12th century"
Medical stitch ,suture,1,"Suture: A medical device made from various materials, used for closing wounds or surgical incisions."
Influence someone deviously ,manipulate,1,Manipulate subtly
Producing much ,prolific,6,Prolifically producing
Indication,sign,1,Signal or message
Exercise by repeated practice -- bore ,drill,3,Repetitive drill
Wrapped around with string ,twined,9,Wrapped and twined
Praise insincerely ,flatter,1,Flattering words
