CLUE,ANS,POS,FOUND IN
Small flat sweet cake ,biscuit,19,Croquant (French shortbread biscuit)
Die away ,dwindle,10,Dwindle little by little
God of darkness ,erebus,12,Erebus (mythology)
Destructive insect ,pest,1,Pestilent
Vote in ,elect,3,Electorate
Broken pieces ,fragments,15,Fractured fragments
Try Mel for the flowering shrub ,myrtle,17,"Go for the flowering plant Myrtillus hydrophilus, commonly known as blueberry myrtle"
Such as is found in the Greek dish keftedes ,meatball,2,Meatballs
Slight advantage,edge,1,Edge over others
Somewhat rough (sea),choppy,11,Choppy bay
"In America, the little finger ",pinkie,3,Pinkie finger
