CLUE,ANS,POS
Columnist who replies to readers' letters,agony aunt,1
Pieces of broken glass ,shards,1
South African currency,rand,1
Young cow ,calf,1
Max __; Dadaist ,ernst,1
(Of beer?) available ,on tap,1
Building for travellers ,hotel,3
Impale ,transfix,2
"Differ, dissent",disagree,1
Treat with disrespect ,insult,9
Light-in-pumpkin festival ,halloween,1
Decline ,ebb,13
Person who jeers speaker from the crowd ,heckler,1
"Uninvolved, distant ",aloof,4
Striking with the foot ,kicking,1
Wilt ,flag,7
Way of bearing one's body ,posture,1
Spud ,potato,1
Take too much food ,overeat,6
Vegetable resembling celery,fennel,9
Pennine town in Greater Manchester ,rochdale,2
Legal enactment ,statute,4
Woman's garment,blouse,3
Gift (to charity) ,donation,1
"Examined, tried ",tested,6
"Keenness, avidness ",eagerness,1
