CLUE,ANS,POS,FOUND IN
Start of January ,new year,1,New Year's Day
Traditionally the author of the third Gospel ,luke,3,"In-depth expertise in New Testament writings, specifically the Gospels of Matthew, Mark, Luke, and John."
Houses of Parliament borough ,westminster,2,Westminster (The Houses of Parliament are located in this London borough)
Brains -- news ,intelligence,4,Intelligence studies
Done carelessly ,slapdash,12,Slapdash outcome
Period of uncertainty,limbo,3,"Limbo – The state of being uncertain, especially about one's future; used metaphorically as a place where souls might be held temporarily before going to heaven or hell."
Funny ,comic,1,Comical
Bleach ,whiten,3,"Whiteness – a synonym for what bleach typically achieves, but could be considered an outcome rather than the process itself."
Person in charge of convent ,abbess,1,Abbess - A woman who is the head of an abbey of nuns within the Christian Church
Powerful deep-chested dogs ,mastiffs,18,Tibetan Mastiffs
