CLUE,ANS,POS
Cease ,stop,1
Thin and metallic in sound ,tinny,11
Fit out ,equip,1
Young swan ,cygnet,1
Hitchcock's speciality ,suspense,1
"Solicitor, for example ",lawyer,4
Stood against a force,resisted,2
Retain ,keep,1
Impromptu ,unscripted,9
Highly visibility or importance,prominence,1
"Speak indistinctly, as a drunk might ",slur,2
"Unpredictable, temperamental",erratic,4
Of cattle ,bovine,1
Wholly engrossed ,absorbed,12
Small water swirls ,eddies,2
Unmarried man ,bachelor,1
Building with many storeys,high-rise,4
Wooden or wire barrier ,fence,1
Bacterium causing sore throats etc ,streptococcus,1
Puffed up with vanity ,pompous,20
