CLUE,ANS,POS,FOUND IN
Audition - trial ,hearing,3,Preliminary hearing
Cold season ,winter,1,Wintertime
Landed property ,estate,1,Real estate
Dull sound of a bell,clang,6,Subdued clangor
Drink the health of - brown bread!,toast,1,Toast the benefits of whole grain!
Shore ,coast,4,Coastline
Illuminate ,light,1,Light up
"Jane -, US actress ",fonda,1,"Jane Fonda – An iconic Hollywood actress known for her roles in films like ""Klute"" and activism during the Vietnam War era."
By way of ,via,2,Via a route
Upper chamber of Parliament ,house of lords,2,House of Lords (United Kingdom context)
Hooked claw ,talon,4,Animal talon
International formula car race ,grand prix,1,Formula One Grand Prix
Door support ,hinge,1,Hinge support
Consented ,agreed,4,Agreed upon
Vivid long-tailed bird of the Americas,quetzal,3,Quetzals
Powerful falcon ,peregrine,1,Peregrine Falcon
Devon river ,exe,1,"Exe River - flows through the county of Devon, England"
South African meat ,biltong,2,Lamb - particularly favored in dishes such as bobotie and biltong.
Spanish gentleman ,hidalgo,4,Hidalgo hispano
Association of sports teams ,league,13,League competitors
Inflammation of head cavities ,sinusitis,6,Puffy eyes (associated with sinusitis)
Unscrupulous lender,usurer,20,Shameless usurer
Nut ,cashew,3,Cashews
