CLUE,ANS,POS,FOUND IN
Going in the same direction but always the same distance apart ,parallel,1,Parallel Lines
Tree-dwarfing art ,bonsai,1,"Bonsai - A Japanese style of growing miniature trees in pots, often shaping and pruning to create an artistic form."
Sharp bend ,dogleg,19,Dogleg (a sharp turn in golf course design)
Small fly ,midge,4,Midges
It used to be Constantinople ,istanbul,3,Hagia Sophia - Iconic Christian cathedral and mosque in Constantinople (now Istanbul).
White heron ,egret,3,Snowy Egret (An American bird species known for its distinctive snow-white color)
Part of the ear ,lobe,2,Earlobe
Art of crafting objects from paper,origami,1,"Origami - The Japanese art of folding paper into various shapes and forms, usually animals or flowers."
This position is favourable in motor race ,pole,3,"Pole Position - The starting position at the front of the grid, determined by qualifying times, representing an advantageous start to a race."
Person who paddles a kayak or suchlike ,canoeist,10,Outrigger canoeist
Storage space for fodder,silo,1,"Silo - A large tower-like structure used to store bulk materials such as grain, coal or in this case, fodder like hay and silage."
Albumen,egg white,1,Egg white (the most common reference to albumen)
Dealer in knives and forks ,cutler,2,Cutlery Supplier
Be boisterous ,roister,16,Roistering
Woollies ,knitwear,19,Handmade Knitwear Shop
