CLUE,ANS,POS
Book published once a year ,annual,1
Baseball player - bowl,pitcher,9
Warming alcoholic drink with sugar and spices ,mulled wine,3
Unclean or indecent ,dirty,2
Mexican rolled pancake ,taco,1
Soft leather shoes originally worn by Native Americans ,moccasins,1
Taut or strained ,tense,2
Pointed tool for writing ,stylus,3
Selection of small dishes served in Greek or Turkish cuisine,meze,1
F Scott Fitzgerald wrote ''The Great .....'' ,gatsby,1
"Animal fat used in candles, soap etc ",tallow,7
Hillock ,knoll,3
Japanese artist ,hokusai,1
Military land force ,army,2
Water jet ,fountain,8
Austrian city where Mozart was born ,salzburg,1
Horse-drawn vehicle ,carriage,6
Barren ,sterile,4
Capable of being heard ,audible,1
Ought to ,should,1
Swelling of a blood vessel,aneurysm,8
Long narrow range of hills ,ridge,1
Light resilient plastic made of polystyrene ,styrofoam,1
Acid - rancid,sour,1
Forearm bone ,ulna,2
Animal's lair ,den,1
