CLUE,ANS,POS
Neither animals nor vegetables ,minerals,1
Spike on plant ,thorn,1
Worn away by weather ,eroded,1
Go down ,descend,1
Man-made lake of stored water ,reservoir,1
Deceived ,duped,3
Width of pans ,span,1
Indecent ,obscene,4
Practised for public performance,rehearsed,2
Garments ,clothing,1
Awake from sleep ,arouse,4
Eventuality ,outcome,2
Its capital is Sofia ,bulgaria,1
One of the Seven Dwarfs,grumpy,2
Joint of a finger when the fist is closed ,knuckle,1
School furniture item ,desk,1
