CLUE,ANS,POS
Non-systematic way to discover solution ,trial and error,2
Variety of brassica ,cabbage,3
Capital of France,paris,1
Deep red ,crimson,2
Liquid ,water,1
Voltaire novel ,candide,1
Prayer-leader in a mosque ,imam,1
Speech impediment ,stutter,1
Lover of fine eating ,epicure,12
Spigot ,tap,1
"Differ, take issue ",disagree,1
"Italian archbishop of Canterbury, 1093-1109 ",anselm,1
Piece of written matter ,document,7
Pig sound,oink,1
Things ,objects,1
Very ugly building ,eyesore,17
Giraffe-like animal ,okapi,2
Disease of birds ,psittacosis,2
Trained Japanese hostess -- his age (anag) ,geisha,1
Small lump ,nodule,4
Computer files printed out on paper ,hard copy,1
Thick,dense,2
Large reptile,crocodile,1
Surgeon's knife ,scalpel,1
Pale and wan (6) ,pallid,1
Legal possessor ,owner,2
Rite ,ceremony,1
Yellow fruit ,banana,1
Royal personage,prince,4
House robber ,burglar,2
Bony framework ,skeleton,1
Highly decorated,ornate,1
Very fancy or complicated ,elaborate,1
Fungal plant disease ,mildew,5
"Obstinate, bullheaded ",stubborn,1
Golf ball support ,tee,1
Outlaw,bandit,1
