CLUE,ANS,POS
Allow; make possible ,permit,1
First book of the Bible ,genesis,1
First point scored after deuce in tennis ,advantage,1
Exterior of circle,circumference,8
Car with a folding roof ,cabriolet,3
"Political system where supreme power lies in the people, who elect their leaders",republic,2
Rescind ,abrogate,7
Move from side to side ,sway,2
"Pine, waste away ",languish,9
Nonetheless ,even so,15
Discarded bits of food ,scraps,1
"Upper-crust people, just below nobility ",gentry,3
Unit of heredity significance ,gene,1
The Greek king who created a statue of a woman and fell in love with it ,pygmalion,1
(In computing) insert text into a document,paste,1
Strand of metal,wire,1
Large drink container ,flagon,8
Place where grapes grow ,vineyard,1
Popular logic-based puzzle ,sudoku,1
Repudiate ,disown,11
Egg-shaped ,oval,4
River mouth ,estuary,1
Daily or weekly publication ,newspaper,2
Separate or cut with a tool ,split,11
Nought ,zero,2
Blast (wind) ,gust,2
It was once known as Northern Rhodesia ,zambia,1
Small crude shelter and sailor's song ,shanty,12
Welsh emblems ,leeks,6
Outcome ,result,1
Overlook ,miss,5
"Construct, build ",erect,3
Stringed instrument ,guitar,1
Conceive ,imagine,1
Islamic ruler,emir,5
Guiding light,beacon,1
Press (persistently) ,urge,5
Short and fat ,tubby,18
Recompensed for service ,rewarded,8
Abhorred,detested,1
"Energy, vitality ",pep,5
