CLUE,ANS,POS
Stretch of time ,period,2
Aviator ,pilot,1
Examination of component parts ,analysis,2
Respect ,deference,1
Hungarian composer ,liszt,1
Vehicle for pulling others ,tractor,2
Sing ,warble,4
"Inordinate, unreasonable ",excessive,1
A brainwave?,idea,2
Officials to ensure fair play ,referees,2
Italian wine ,chianti,4
Unique,one-off,14
Antagonistic ,hostile,2
Person's appearance or manner ,mien,4
Imaginary horses ,unicorns,5
Blow air through (grain) to remove chaff ,winnow,2
Hard iron alloy ,steel,1
Track performer ,athlete,1
