CLUE,ANS,POS
"Linchpin, principle support ",mainstay,3
Soft French cheese ,brie,1
Claw ,talon,1
Bite and grind food in the mouth,chew,2
"Start, launch ",initiate,1
Goodbye ,farewell,1
Sailing boat ,yacht,2
Indian melody ,raga,1
They see to it that wills are put into effect ,executors,1
Rodents ,squirrels,5
Manifest; obvious ,evident,2
Pugilism ,boxing,1
City devastated in World War II ,coventry,5
Tome ,book,1
Bodkin ,needle,1
One works among trees ,forester,3
Allow ,permit,1
"Jolts, jars ",shocks,1
Male deer ,stag,1
Average (but poor),mediocre,1
Unknown or peculiar ,strange,5
Present or easily available ,on hand,8
Swift deer-like animal ,antelope,10
Repair ,mend,2
Detective ,sleuth,1
Impediment,obstacle,1
Prizes or remunerations ,rewards,7
"Not hollow, the same throughout ",solid,1
Wealthy businessman ,magnate,2
"Disappointment, being thwarted",frustration,3
Alloy ,brass,2
Seldom ,rarely,2
