CLUE,ANS,POS,FOUND IN
Spicy pepper sauce ,tabasco,2,Tabasco sauce
Heart rate ,pulse,10,Pulse pressure
"-- and Aeneas, opera by Purcell ",dido,20,"Rural tranquility (Note: Henry Purcell composed ""Dido and Aeneas,"" which does not directly relate to a pastoral setting, but the description fits well with an overall theme of simplicity and nature found in such operas.)"
Grant to help defray costs ,subsidy,11,Subsidy for outlays
Very thin paper ,tissue,18,Tissue-paper thinness
Underground chapel ,crypt,24,Cryptic cathedral (Formal Diction)
Automation ,robot,1,Robotic
District of the Gironde ,m,7,Medoc Peninsula
Sticky substance ,goo,8,Gooey
Contract of insurance ,policy,1,Policyholder
(Account) sum received ,credit,20,Salary credit to account
Part of London (or Alberta) ,edmonton,12,Edmonton (near Alberta)
Speak to the residence ,address,1,Address inquiries
(US) lorry driver ,trucker,2,Over-the-road trucker
Catch fire ,ignite,1,Ignited
Aromatic oil,patchouli,16,Patchouli oil
Illuminated ,lit,1,Brightly lit
Unwilling to change views ,intransigent,13,Intransigent stance
Elucidated,clarified,9,Clarified to perfection
Constituent of quartz ,silica,6,Amorphous silica
Jewish salutation ,shalom,1,Shalom Aleichem
