CLUE,ANS,POS,FOUND IN
Short-lived fad ,craze,4,Temporary craze
"A fast warship, sounds leisurely ",cruiser,12,Calm cruiser
Item of footwear ,shoe,5,Flat shoe
Concerning the self ,personal,5,"Individualistic: Prioritizing personal goals, values, and desires above group or collective interests."
Swindle; castle ,rook,3,Rook's ruse
Lifting machines and wading birds ,cranes,2,Cranes (in a metaphorical sense similar to lifting capabilities in certain waterbirds that feed their chicks by dropping food from above)
Chess piece and one of the clergy ,bishop,1,Bishop-Priest hybrid
Informal goodbye; see you ,so long,5,"So long, sucker"
"Fingers, toes and numbers ",digits,1,Digits (counting from fingers and toes onward: thumbs being the first set)
Ethical ,moral,1,Morally sound
Land of the tzars ,russia,6,Russian Empire
One thing among many ,item,6,Divergent item
Deep red gem stone ,garnet,7,Garnets with intense hue (specifically demantoid or rubellite garnets)
