CLUE,ANS,POS
A request to participate ,invitation,1
"Prophet, one who has visions ",seer,1
Awkward - not conducive to relaxing,uncomfortable,3
Type of melon ,honeydew,3
"Tool used to shape wood, stone or metal ",chisel,1
"No longer in force, inactive ",defunct,4
Place to practice with gun ,shooting range,1
Shin bone,tibia,1
Changing position ,shifting,1
Chief in importance ,main,9
Without anxiety or responsibility ,carefree,1
domestic fowl ,hen,2
Booted out of office ,ousted,3
Building to display objects of historical interest ,museum,1
Job-holder ,employee,1
Took by force ,seized,1
Teeth for gnawing ,incisors,3
Fisher ,angler,1
Soak (tea etc) in liquid to extract flavour ,infuse,1
Stinging insect ,hornet,4
"Differ, dissent ",disagree,3
Puncture ,pierce,1
Parasitic plant ,mistletoe,3
Gay female ,lesbian,2
Scoop-shaped tool with short handle,trowel,2
Shows differences ,contrasts,2
Ornamental climber ,clematis,3
