CLUE,ANS,POS
Keep back ,withhold,4
Long heroic story ,saga,1
Manipulate; manage ,handle,4
Descend vertical slope using rope ,abseil,1
The smaller of two ,lesser,1
"Hard to pin down, slippery ",elusive,2
First ,initial,2
Patron or backer ,sponsor,2
Coin as opposed to paper money  ,specie,2
Brute ,beast,3
Cavalry sword ,sabre,1
A clairvoyant ,seer,2
Official ban on trade ,embargo,1
Xylophone-like instr. ,marimba,5
A one-storey dwelling house ,bungalow,2
Doctor Who's machine ,tardis,1
