CLUE,ANS,POS
Cowboys' contest ,rodeo,1
Be worthy of,deserve,2
Waste,squander,6
Lacking knowledge or awareness ,ignorant,1
Large wine bottle ,magnum,1
Prejudice ,bias,1
String of beads ,necklace,1
"Rural, countrified ",rustic,5
Study of human and animal behaviour ,psychology,2
Of the mind ,mental,2
Very small ,microscopic,9
Not paid at the scheduled time ,overdue,1
Bridges over valleys,viaducts,7
Fastener; propeller ,screw,1
Large spoon ,ladle,1
Repository for objects of historical interest ,museum,1
Mexican monetary unit,peso,1
Annual ,yearly,1
"Flashes, sparkles ",twinkles,4
