CLUE,ANS,POS
Downward path ,descent,4
The animal said to be stubborn ,mule,2
Transfer power to do something ,delegate,1
Great sorrow at someone's death ,grief,1
Young animal,calf,5
Width ,breadth,1
Small bird ,wren,9
Advertising booklet,brochure,1
"Motionless, inactive ",still,5
Meddle ,interfere,1
Improve ,enhance,1
"Small, light boat ",canoe,6
Southern African desert ,kalahari,1
Young sheep ,lamb,1
Makes smaller,reduces,2
Singing to pre-recorded backing tracks ,karaoke,1
Lack of anything being done ,inaction,2
Exclusive control of something ,monopoly,1
Loss of memory ,amnesia,1
