CLUE,ANS,POS
Uncooked ,raw,1
Incorporeal being ,spirit,1
Fine fabric ,silk,1
Informal conversation ,chat,1
Habitual worldwide traveller ,globetrotter,17
"Find, or establish in particular place ",locate,1
Dairy product ,cheese,1
Comprehended ,understood,1
City on the Danube ,belgrade,4
Former shire official,reeve,6
Chrysalis ,pupa,3
Relation by marriage ,in-law,5
Huge ,gigantic,2
Spoken ,oral,2
Bounce back ,rebound,3
Response ,answer,1
State of SW US ,arizona,6
Semi-precious variety of agate,onyx,6
Arch used in croquet ,hoop,1
Assembly for discussion ,conference,6
Ill-mannered child,brat,1
Coniferous tree ,larch,6
Salt water expanse,ocean,1
Uncontrollable muscle contractions ,spasms,2
Home made of blocks of snow ,igloo,1
Unique designation in radio communications ,call sign,1
Creator of ceramics ,potter,1
Detailed examination ,analysis,1
Precipitous ,steep,1
Hereditary molecule ,gene,3
Shout of approval,bravo,10
String quartet instrument,cello,3
Unconscious state ,coma,1
He's not involved - just observing ,onlooker,3
Falsehood ,untruth,4
Large indefinite number ,myriad,7
