CLUE,ANS,POS,FOUND IN
Consumed ,ate,1,Eaten
General pardon - international charity ,amnesty,3,Global amnesty
Take a chance ,risk,1,Risky opportunity
"A lively sociable person, always up front ",extrovert,2,Extroverted
Coterie ,clique,4,Tight clique
Famous diarist ,pepys,2,Samuel Pepys
Full and complete ,entire,2,Entirely devoted
Cook slowly ,stew,2,Stewing
Structure in an apiary,beehive,9,Beehive colony
Military group ,troop,3,Troops
Baked dough ,pastry,3,Pastry base
Supplicate,pray,12,Demanding in prayerful plea
