CLUE,ANS,POS,FOUND IN
Had the same opinion ,agreed,1,Agreed with
Divides in two ,halves,5,Cut into halves
Band worn around the neck ,choker,9,Choker (short for 'necklace')
It's distilled from molasses ,rum,2,Rum (primary alcoholic product of sugarcane byproducts like molasses)
Products of creativity ,art,1,Artworks
Valid ,sound,9,Sound (as in reasoning)
"Medieval Japanese trained in martial arts, assassination and espionage ",ninja,4,"Deep knowledge of historical contexts, strategies used by ninjas for reconnaissance and assassination missions during the period."
"Liszt or Ravel, say ",composer,2,Composer (both were)
Gravelly courage ,grit,1,Gritty bravery
Curly-leaved endive ,fris,12,Frisée (French variety of curly leafed endive)
