CLUE,ANS,POS
Unsurprising,predictable,1
Greater in size ,larger,1
Unit of length ,inch,3
Ugly sight ,eyesore,13
Dentures ,false teeth,1
Reasonable ,logical,4
Book of the Bible (wrongly) attributed to Solomon ,song of songs,4
Ethylene glycol ,antifreeze,1
Zodiacal bull ,taurus,1
Italian city,florence,1
Worshipped and venerated ,adored,1
Member of orchestra,cellist,2
House of concubines ,harem,1
Grown-ups ,adults,1
Dorset seaside resort ,swanage,4
To do with sense of touch ,tactile,1
Weighing instrument ,scales,2
Leaf vegetable,spinach,2
Large cat ,lion,1
Supporter of hereditary rule ,monarchist,6
Underwear ,lingerie,3
Emitted long loud cries ,howled,3
Devout,pious,4
They hold positions of authority or command ,officers,10
Deceptive trick ,hoax,1
An arrow poison ,curare,1
Bird of prey ,falcon,1
Hairy,hirsute,5
Bribe paid by seller to purchasing agent ,kickback,1
