CLUE,ANS,POS
Porch along the outside of a building ,veranda,2
Human whose body has been taken over by machines ,cyborg,1
Raised platform ,dais,2
Tasmanian capital,hobart,1
One of Lear's daughters ,cordelia,1
Legal proceeding brought by one party against another,action,3
"Overturn, disturb ",upset,1
Build ,erect,10
Corpse ,body,2
Counterfeit ,fake,1
Audacious robbery,heist,1
Citrus fruit ,lemon,3
Harwich's river ,stour,12
"Place where ancient Greeks consulted gods, as at Delphi ",oracle,2
Famous novel by F Scott Fitzgerald 'The Great . . . . . .' ,gatsby,1
Occuring twice a year ,biannual,10
Vision ,eyesight,5
Texas mission besieged and captured by Mexican forces in 1836 ,alamo,1
Front section of a plane,cockpit,1
Green citrus fruit ,lime,2
Concealed like bride's face? ,veiled,6
Half-melted snow ,slush,1
