CLUE,ANS,POS,FOUND IN
Middle Eastern dessert ,baklava,1,"Baklava - A flaky pastry made with layers of filo dough, filled with chopped nuts, and sweetened with honey or syrup."
"Clod, lump ",clump,16,Mudball (when wet and clumping together)
Book of maps ,atlas,2,Atlas Compilation
Inhabit ,occupy,2,Occupy a place
Not at home ,away,3,Away from residence
Blunder ,err,1,Error
Penetrate ,pierce,15,Pierce through obfuscations
Keep in a certain state ,maintain,2,Maintained
Blessing or good wishes to traveller ,godspeed,7,Godspeed on your adventure
Inveterate ,habitual,1,Habitual or deeply rooted in nature
Sphere of activity ,domain,1,"Domain: A sphere refers to a domain or area in which an individual operates, specializes, or has expertise"
"Gyrate, reel ",spin,1,Spinning
Image to which people are expected to conform,stereotype,17,Cultural stereotype
Flower container,vase,6,Vase for flowers
(Of music) not in a key ,atonal,14,Atonality (music without a clear tonal center)
Blame for a crime ,accuse,3,Accused individual
Raucous - austere - bitter,harsh,1,"Desolate: A desolate environment or scene can be described as austere, raucous, and bitter due to its emptiness, harshness, and the biting cold that accompanies it."
Short time - magical incantation ,spell,1,Brief spell
