CLUE,ANS,POS
Plenty -- containers ,bags,10
Use up,exhaust,1
Sieve ,strainer,8
Situation from which no progress can be made ,deadlock,1
Wriggle as in embarrassment ,squirm,1
Alehouse,tavern,1
"Small, wild US horse",mustang,1
Reason ,motive,7
Glowing particles for a colloquial radio operator ,sparks,3
Throw ,fling,7
Stone pillar tapering towards a point ,obelisk,1
Person who steals things ,thief,2
Raised platform ,dais,1
Scottish island,skye,2
Plunge ,dive,1
Smart or shrewd ,clever,1
Connection ,link,3
Supplication ,request,3
Resign ,quit,1
"Chest bones, may be floating ",ribs,1
Artists ,painters,1
Parade ,march,2
