CLUE,ANS,POS
Pungent red salad root ,radish,2
Single piece of sand etc,grain,5
Harmless untruths ,white lies,2
Contort ,twist,3
Well-known or famous person ,celebrity,1
Yellow fruit ,banana,1
Root vegetable ,parsnip,2
Large sailing ship ,galleon,4
Hangman's loop ,noose,1
Of the moon ,lunar,1
Rotary energy converter,turbine,2
War god - chocolate bar - spoils,mars,2
Watery part of milk ,whey,4
French definite article ,les,9
Relating to the kidneys ,renal,1
Smooth little stone ,pebble,1
Slaughterhouse ,abattoir,1
Older or higher in standing ,senior,1
Very bright red ,scarlet,5
