CLUE,ANS,POS,FOUND IN
Care for ,tend,6,"Tending to be fond of (9,7)"
Portion ,piece,4,Segment (a piece cut from a whole object)
Depend ,rely,1,Rely upon
Jupiter (god) ,jove,2,"Jove (another name for Jupiter, often used as a synonym)"
Army officer ,colonel,5,Lieutenant Colonel (senior field officer)
"Ferocious, savage",fierce,7,Savagely fierce
Intensely dislike ,detest,2,Detestable
More acute ,sharper,18,Intellectually sharper
Risk ,danger,3,Dangerous
Weird ,eerie,3,Eerie (strange and frightening)
