CLUE,ANS,POS,FOUND IN
Drawings showing how things work ,diagrams,3,"Deep understanding of human perception, especially in interpreting visual information which is crucial when analyzing diagrams or illustrations accompanying clues."
Coal miners ,colliers,6,Hardrock colliers (a term for hard-working miners)
Underground chapel ,crypt,7,Crypte
Net for fishing at sea ,trawl,7,Trawl net
Prolonged public dispute,controversy,6,Long-running controversy
Gain by work ,earn,1,Earnings
Tiny particles ,atoms,12,Atoms (in a broader scientific sense)
Pig meat ,pork,2,Pork (the most direct term)
Hold affectionately ,embrace,6,Embrace warmly
Universe ,cosmos,4,"Considering this, words that denote totality or an all-encompassing space like cosmos or omnipresent would fit well within crossword puzzles."
Taboo ,banned,8,Banned theme
Scrounge ,beg,1,"""Beg or borrow; to gather without payment"" (7 letters) – Solution: Scrounges"
Wallpaper remover ,scraper,7,Coating scraper
Unpleasant coldness ,chill,1,Chilliness
Totalitarian Russian leader,stalin,1,"Stalin (Joseph Stalin, the dictator of Soviet Union from 1924-1953)"
Resolve; come down ,settle,1,Settle disputes
