CLUE,ANS,POS
Group of fish ,shoal,2
US Department of Defense ,pentagon,2
Fast-moving stream ,torrent,3
They send unwanted emails in bulk ,spammers,1
In a happy mood ,cheerful,7
Bell tower ,belfry,2
"Arrogant pride, from the Greek ",hubris,1
American snake (informal) ,rattler,1
"Alleviates, relieves ",eases,1
Magical or medicinal potion ,elixir,1
Continent ,asia,1
Wash ,bathe,9
Top for bottle or eye protector ,lid,2
Forgetful ,absent-minded,1
Unhurried and relaxed,laid-back,3
Periods of activity ,sessions,11
Limiting (a supply) ,rationing,3
Event causing great damage ,catastrophe,3
Small insect ,gnat,1
