CLUE,ANS,POS,FOUND IN
Step on ladder ,rung,1,Climbing rungs
Fully grown ,mature,1,Matured
Call before a court to answer an indictment ,arraign,12,Arraignment
Take a loan of ,borrow,1,Borrow funds from a financial institution
A rugby score ,try,1,Try scored
Shouts of approval ,cheers,14,Hearty cheers (in celebratory situations)
Wickedness ,evil,2,Evil intentions
Reconnaissance unit ,patrol,8,Patrol group
Impetuous ,rash,9,Rash actions
Ditty,song,1,Simple song or tune
Complete outfit - group of musicians,ensemble,1,"Instrumentalists: Musicians who specialize in playing musical instruments, forming the core ensemble members like guitarists, pianists, or saxophonists."
Chirp ,peep,16,Peep-peep of a baby chick (a playful reference to the sound made by young birds)
Cinema film ,flick,9,Flickering visual narrative
"Bob -, Blowin' in the Wind singer ",dylan,1,Bob Dylan
Bar parlour - comfortably placed ,snug,4,Snug setting
Not having ,without,8,A situation without what is typically present
