CLUE,ANS,POS,FOUND IN
German tank ,panzer,1,Panzerkampfwagen
Jump on one foot ,hop,2,Unilateral hop
Pink powder in soothing lotions ,calamine,7,Calamine powder
Not moving ,static,18,Static position
"Of food, bought for eating elsewhere (4-4) ",takeaway,14,Takeaway tray
Fail to win ,lose,2,Loser in a contest or challenge
Hot drink ,cocoa,12,Hot cocoa or hot chocolate
Of flowers ,floral,3,Floral bouquet
Curved oriental sabre ,scimitar,5,Middle Eastern scimitar (شميرة)
Widely known and esteemed ,noted,18,Noted in multiple circles
