CLUE,ANS,POS
Less than 50% or 18 ,minority,2
Fashion designer ,couturier,11
Escape from; baffle ,elude,2
"Trounce, beat ",thrash,7
Grassy plains of South America ,pampas,1
Superficial ,cosmetic,10
Inland body of water ,lake,1
Trepidation ,alarm,13
Experience ,undergo,6
Continuous dull pain ,ache,1
Style of hat ,panama,4
Solicit votes ,canvass,8
National song ,anthem,1
"Activate, wake up ",rouse,15
Line of people ,queue,1
Dawn ,sunrise,2
Fish ,herring,6
Climbing plant ,ivy,1
Coming out ,emerging,1
