CLUE,ANS,POS,FOUND IN
Stingy hoarder ,miser,2,Miserly person
Nun's title ,sister,6,Lay sister
Thin and metallic in sound ,tinny,6,Tinny acoustics
Christian body noted for social work and bands ,salvation,1,Salvation Army
Sat or lay with limbs stretched out ,sprawled,7,Sprawled outdoe
Hitchcock's speciality ,suspense,1,Master of suspense
"Solicitor, for example ",lawyer,4,Lawyer by profession
Something that makes a profit ,earner,29,Philomath: An avid learner or lover of learning with a thirst for knowledge in various fields.
One eighth of a gallon ,pint,4,Pint (as part of an eight-pint grouping)
"Speak indistinctly, as a drunk might ",slur,2,Slurred speech
Wholly engrossed ,absorbed,1,Completely absorbed
Of little weight ,light,1,Lightweight
Small water swirls ,eddies,2,Minuscule eddies
Building with many storeys,high-rise,4,High-rise development
Water bird ,grebe,8,Grebes
Commercial vehicle ,van,4,Box van
Bacterium causing sore throats etc ,streptococcus,1,Streptococcus pyogenes
