CLUE,ANS,POS,FOUND IN
"Brought up, nurtured ",reared,3,Reared young
Indefatigability,stamina,9,Everlasting stamina
Formal set of clothes ,suit,2,Dress suit
Specialised school,academy,8,Skill-specific academy
"Plead, implore ",beg,4,Beg for mercy
Bursar ,treasurer,2,School treasurer
Sermon or example ,lesson,4,Lesson from Elijah and the rainstorm
Bring together ,unite,5,Unite opinions
Spanish wine cocktail ,sangria,1,Sangria natural
Actor -- musician ,player,13,Pianist/Keyboard player
Shop ,grocery,18,Grocery store
Large water lily ,lotus,1,Giant lotus
