CLUE,ANS,POS,FOUND IN
Two times ,twice,21,"Duodecimal (number system based on 12, though this doesn't imply 'twice'; included for its numerical reference)."
Long-haired rabbit ,angora,1,Angora Rabbit
Winged god of love ,eros,3,"Eros (Greek god of love and attraction, sometimes shown as winged)."
Self-satisfied ,smug,3,Smugness
Decisions of courts on issues of fact or law ,findings,9,Findings of fact
Automatic machine ,robot,7,Robotic
Desiccating ,drying,1,Drying out
Knickers,drawers,8,Drawers (older term for undergarments)
Child - ankle-biter?,nipper,13,Wigglesome nipper
Pre-Aztec Mexicans ,toltecs,4,Toltecs (if considering earlier civilizations)
Shoves ,pushes,2,Pushes forcefully
"Of one from Warsaw, say ",polish,2,Pole (as in Polish person)
Patois ,dialect,2,Regional dialect
"Shout; Saul --, novelist ",bellow,6,Bellows (device used to blow air; metaphorically shouting)
River flowing through Russia and Kazakhstan to the Caspian,ural,1,It traverses both countries mentioned: Russia (primarily) and a small part of Kazakhstan near the Ural Mountains where the river originates
