CLUE,ANS,POS
Use up,exhaust,3
Devout follower,disciple,7
Gobsmacked,dumbstruck,19
Situation from which no progress can be made ,deadlock,3
Shade of brown ,sepia,14
Cricket honour in the fire ,ashes,1
"Small, wild US horse",mustang,1
Simple song or poem ,ballad,1
Strongly want ,desire,1
Stone pillar tapering towards a point ,obelisk,11
Foreign lodger doing housework,au pair,1
Person who steals things ,thief,1
Scottish island,skye,1
Smart or shrewd ,clever,9
Supplication ,request,4
"Chest bones, may be floating ",ribs,1
More odd or unknown ,stranger,8
