CLUE,ANS,POS
Penniless ,destitute,4
God of the underworld,pluto,2
(Fiery) Hell,inferno,1
Church cushion,hassock,3
Walking in water ,paddling,2
Particle ,atom,1
Branch of mathematics ,trigonometry,6
German airship,zeppelin,1
Not amusing ,unfunny,1
Furrow ,rut,5
Adieu ,goodbye,2
Geometrical solid,cube,1
Dutch painter renowned for his use of light ,vermeer,2
''Old soldiers ..... ...'' ,never die,1
Huge,massive,1
Sermon ,homily,1
Crack ,split,4
Simple song ,ditty,1
Respite ,time-out,8
Moving about ,roaming,1
Explode ,blow up,2
