CLUE,ANS,POS
Noctambulist ,sleepwalker,2
Man-made jet of water ,fountain,5
T; Argentinian dance ,tango,1
Lawyer (in Scotland) ,procurator,10
Christmas decoration ,tinsel,2
Organization of people or resources that can be shared ,pool,20
Season ,spring,4
Go away ,depart,1
Musician's aid for pitch ,tuning fork,3
Radioactive metallic element ,radium,3
Took a secret look ,peeked,1
Extreme fear ,terror,2
Cut down on ,reduce,1
Weep ,cry,1
Hot condiment ,mustard,5
Bird (of peace?) ,dove,9
Unhappy ,sad,1
