CLUE,ANS,POS
American term for swede ,rutabaga,1
Weighty book ,tome,1
Landslide,avalanche,1
Rascal ,scamp,5
"Uncover, expose to view ",expose,4
Large flightless bird ,ostrich,1
Fond of games ,playful,1
"-- Rodin, French sculptor ",auguste,1
Entertained ,amused,1
Unwanted gift ,white elephant,1
Occurrences ,events,1
International treaty ,pact,1
Missive ,letter,1
Lazy ,idle,15
Stone-throwing weapon ,catapult,5
Study of language and its structure ,linguistics,1
Magpie ,hoarder,2
Shorten ,abridge,15
Throw about ,scatter,2
Reduce by a factor of two ,halve,1
Deliver from harm ,rescue,13
Food passed through a liquidiser ,puree,1
Surviving fragment,remnant,1
OT prophet ,ezekiel,6
