CLUE,ANS,POS,FOUND IN
Use up,exhaust,4,Exhaust resources
Sieve ,strainer,1,Strainer or sifting tool
Devout follower,disciple,3,Zealous disciple
Glowing particles for a colloquial radio operator ,sparks,10,Sputtering sparks
Strongly want ,desire,6,Deep-rooted desire
Stone pillar tapering towards a point ,obelisk,3,Obelisk (stone slab erected as a monument or landmark)
Scottish island,skye,11,"Cèitean - a term from Old Norse meaning island, seen in the Isle of Skye (Sgianthaoi)"
Drivel ,gibberish,13,Verbal gibberish
Plunge ,dive,1,Deep dive
Connection ,link,2,Linkage: A relationship between various elements that are connected by a common factor or attribute.
Gobsmack,astonish,1,Astonishingly surprised or speechless
Supplication ,request,3,Prayerful request
Resign ,quit,1,Quit the job or position
"Chest bones, may be floating ",ribs,1,Ribcage: The framework of ribs enclosing the chest cavity
Parade ,march,5,Ornate street marching
