CLUE,ANS,POS,FOUND IN
Ceremony - ritual,rite,4,Rites
Tragic prince of Elsinore ,hamlet,1,"Hamlet (from Shakespeare's ""Hamlet"")"
Lend an ear ,listen,1,Listen up
Ladies and gentlemen; ........ et monsieurs ,mesdames,1,Mesdames et Messieurs
Dress ,clothe,11,Raggedy clothing (in context of disrepair or old clothes)
Pigment made from clay and iron oxide ,ochre,6,Yellow ochre
Imitate like tropical bird ,parrot,1,Parrot-like behavior
Scottish landowner ,laird,2,Laird (a traditional Scottish landowning title)
"Medium, average, fair ",middling,10,Middling (meaning neither good nor bad)
Rear; support ,back,7,Backing
Sleepwalker ,somnambulist,2,Somnambulist (more clinical term)
Stopper - Irish port,cork,3,"Familiarity with Irish Port Terminology: Recognizing the traditional methods used in aging port, such as using wooden stoppers made from cork oak trees prevalent around the Douro Valley where many ports are produced."
