CLUE,ANS,POS
Gangster's tart ,moll,1
Season of falling leaves ,autumn,1
Roman god of the sea ,neptune,2
Queen of fairies ,titania,1
Motherly,maternal,14
Doctor -- (Marlowe) ,faustus,1
The mythical giant with a single eye in the middle of his forehead ,cyclops,1
Lacking any ethical sense ,amoral,3
Simple and guileless,naive,1
Rope loop ,noose,1
Top of door or window frame ,lintel,1
Wireless ,radio,2
Escaped or avoided ,evaded,1
"British landscape and seascape painter, d.1851 ",turner,1
Quick look ,glance,1
Quick way to meet a new partner?,speed dating,2
Estrange ,alienate,1
They're born between August 23 and September 22 ,virgos,1
"Good enough, acceptable ",adequate,1
Black and white bird ,magpie,5
Tool for making holes ,awl,2
"Long, narrow hilltop ranges ",ridges,1
Idolise ,worship,2
Put or forced out ,ousted,4
Unwanted plant ,weed,1
Relative three generations earlier ,great-grandmother,5
