CLUE,ANS,POS
One bringing in goods to country ,importer,1
Artist's workplace,studio,1
Amount left over ,excess,5
12am ,midnight,1
Native of London's East End ,cockney,1
Diminished,reduced,1
Ship's load ,cargo,1
Warplane ,fighter,1
"Fingers, toes and numbers",digits,4
Combat ,war,4
Science of sound ,acoustics,1
Type of water lily ,lotus,3
"Distinguish, make out ",discern,1
"Rescue (of) ship, etc",salvage,4
Bare ,nude,2
French channel port ,calais,3
Purloin ,steal,1
To do with or like horses ,equine,2
