CLUE,ANS,POS
Person with refined tastes in food and drink ,epicure,1
Yellow-skinned tropical fruit ,guava,10
Ninety-degree corner,right angle,1
Opposite of day ,night,1
"Alone, apart, detached ",isolated,5
Trip ,journey,1
Tiny piece of bread or cake ,crumb,1
Audio effect,echo,2
Dairy product ,butter,4
Cuban folk dance ,rumba,4
Military engagement ,battle,3
Membrane in the eye,cornea,1
Threatening ,menacing,1
Navigational instrument ,compass,1
Beer ,ale,1
Capital of Peru ,lima,1
"Attentive, watchful ",alert,1
Certain ,sure,1
German porcelain ,meissen,6
Reach a destination ,arrive,1
Leaves of a fern ,fronds,1
Tasty ,palatable,3
Shiny ,lustrous,1
It can open many locks,skeleton key,4
Aggressive,belligerent,2
Chosen for office ,elected,2
Without flaw ,perfect,1
Strangely ,oddly,6
Data processing machines ,computers,1
Stone mixture for paths ,gravel,4
"Anxious, restless ",uneasy,2
"Aberdeen . . . . ., breed of cattle ",angus,1
